game,scene_id,scene,seq,speaker,speaker_canon,type,register,register_source,p_narration,n_words,text_sha1
Soul Reaver 2,13,The Vampire Vorador,233,Raziel,Raziel,speech,dialogue,none,,22,1f91a7a32242
Soul Reaver 2,13,The Vampire Vorador,234,,,action,,,,8,e03d38b3c15d
Soul Reaver 2,13,The Vampire Vorador,235,Vorador,Vorador,speech,dialogue,constraint,0.9410,43,5964da84abfd
Soul Reaver 2,13,The Vampire Vorador,236,,,action,,,,14,58de868fd5d2
Soul Reaver 2,13,The Vampire Vorador,237,Vorador,Vorador,speech,dialogue,constraint,,101,615b6bde2d9a
Soul Reaver 2,13,The Vampire Vorador,238,,,action,,,,11,baedd1b89454
Soul Reaver 2,13,The Vampire Vorador,239,Raziel,Raziel,speech,narration,explicit_vo,,77,14140a5cca27
Soul Reaver 2,14,The Elder's Warning,240,,,action,,,,12,779ad85de14f
Soul Reaver 2,14,The Elder's Warning,241,Elder God,Elder God,speech,dialogue,model,0.1267,5,c8ca4634452f
Soul Reaver 2,14,The Elder's Warning,242,Raziel,Raziel,speech,dialogue,none,,27,c7c826210017
Soul Reaver 2,14,The Elder's Warning,243,Elder God,Elder God,speech,dialogue,model,0.1941,43,14ed580f96e3
Soul Reaver 2,14,The Elder's Warning,244,Raziel,Raziel,speech,dialogue,none,,16,3aa7b1eab5eb
Soul Reaver 2,14,The Elder's Warning,245,Elder God,Elder God,speech,dialogue,model,0.0357,21,5eab8abf25fc
Soul Reaver 2,14,The Elder's Warning,246,Raziel,Raziel,speech,dialogue,none,,10,af177fded4f1
Soul Reaver 2,15,The Light Forge,247,,,action,,,,14,88b6b6da0bdf
Soul Reaver 2,15,The Light Forge,248,Raziel,Raziel,speech,narration,explicit_vo,,34,a4e679b0f41c
Soul Reaver 2,15,The Light Forge,249,,,action,,,,12,3af89fbc4690
Soul Reaver 2,15,The Light Forge,250,Raziel,Raziel,speech,narration,explicit_vo,,40,b5d129aa8028
Soul Reaver 2,15,The Light Forge,251,,,action,,,,11,bc27a5a7bb11
Soul Reaver 2,16,History and Destiny Collide,252,,,action,,,,13,b444835f4157
Soul Reaver 2,16,History and Destiny Collide,253,Raziel,Raziel,speech,dialogue,none,,3,6fd99b98eac8
Soul Reaver 2,16,History and Destiny Collide,254,,,action,,,,9,e12416ad57ed
Soul Reaver 2,16,History and Destiny Collide,255,Kain,Kain,speech,dialogue,model,0.0386,2,bbb48d376ad0
Soul Reaver 2,16,History and Destiny Collide,256,,,action,,,,14,39ae14dfb75a
Soul Reaver 2,16,History and Destiny Collide,257,Kain,Kain,speech,dialogue,model,0.1286,35,7f57efa67eca
Soul Reaver 2,16,History and Destiny Collide,258,,,action,,,,13,faa0905c933b
Soul Reaver 2,16,History and Destiny Collide,259,Raziel,Raziel,speech,dialogue,none,,49,3d8545e995bf
Soul Reaver 2,16,History and Destiny Collide,260,,,action,,,,13,98d8a5b336df
Soul Reaver 2,16,History and Destiny Collide,261,Kain,Kain,speech,dialogue,model,0.2729,6,2a1a2e29e999
Soul Reaver 2,16,History and Destiny Collide,262,,,action,,,,5,ca33c1981083
Soul Reaver 2,16,History and Destiny Collide,263,Raziel,Raziel,speech,dialogue,none,,5,d95e12877a67
Soul Reaver 2,16,History and Destiny Collide,264,Kain,Kain,speech,dialogue,constraint,,88,33c5a8ddec06
Soul Reaver 2,16,History and Destiny Collide,265,,,action,,,,11,3121ee44c9c7
Soul Reaver 2,16,History and Destiny Collide,266,Kain,Kain,speech,dialogue,model,0.3360,5,716da5603616
Soul Reaver 2,16,History and Destiny Collide,267,,,action,,,,13,a4091ee32b33
Soul Reaver 2,16,History and Destiny Collide,268,Kain,Kain,speech,dialogue,constraint,0.7189,20,a4c37186cc7b
Soul Reaver 2,16,History and Destiny Collide,269,,,action,,,,10,80cd4b435719
Soul Reaver 2,16,History and Destiny Collide,270,Kain,Kain,speech,dialogue,constraint,0.9443,54,c8b405ae5c8b
Soul Reaver 2,16,History and Destiny Collide,271,,,action,,,,7,b46a96ab04b6
Soul Reaver 2,16,History and Destiny Collide,272,Raziel,Raziel,speech,dialogue,none,,6,b862ee54e8ef
Soul Reaver 2,16,History and Destiny Collide,273,,,action,,,,11,01d942e60f59
Soul Reaver 2,16,History and Destiny Collide,274,Kain,Kain,speech,dialogue,constraint,0.9394,48,7a9ba4ce7062
Soul Reaver 2,16,History and Destiny Collide,275,,,action,,,,11,6475f8d9d317
Soul Reaver 2,16,History and Destiny Collide,276,Kain,Kain,speech,dialogue,model,0.2817,11,e07b16c5c2a1
Soul Reaver 2,16,History and Destiny Collide,277,,,action,,,,12,627c50510a5d
Soul Reaver 2,16,History and Destiny Collide,278,Kain,Kain,speech,dialogue,constraint,0.9535,54,190eb8c666bc
Soul Reaver 2,16,History and Destiny Collide,279,,,action,,,,12,0fa51918006a
Soul Reaver 2,16,History and Destiny Collide,280,Raziel,Raziel,speech,dialogue,none,,4,01c5c4053c4a
Soul Reaver 2,16,History and Destiny Collide,281,Kain,Kain,speech,dialogue,model,0.0300,18,d929b2c5487e
Soul Reaver 2,16,History and Destiny Collide,282,,,action,,,,13,400592ccfa83
Soul Reaver 2,16,History and Destiny Collide,283,Raziel,Raziel,speech,dialogue,none,,7,43554d4dcc49
Soul Reaver 2,16,History and Destiny Collide,284,,,action,,,,13,0861a665250b
Soul Reaver 2,16,History and Destiny Collide,285,Raziel,Raziel,speech,dialogue,none,,17,6f9abe2d0a07
Soul Reaver 2,16,History and Destiny Collide,286,,,action,,,,8,10b741ace36a
Soul Reaver 2,16,History and Destiny Collide,287,Kain,Kain,speech,dialogue,model,0.0022,5,7eb11577d3fb
Soul Reaver 2,16,History and Destiny Collide,288,,,action,,,,13,04e7a07cf249
Soul Reaver 2,16,History and Destiny Collide,289,Raziel,Raziel,speech,dialogue,none,,2,f8d7466bcdc7
Soul Reaver 2,16,History and Destiny Collide,290,,,action,,,,11,c177fd017697
Soul Reaver 2,16,History and Destiny Collide,291,Kain,Kain,speech,dialogue,model,0.0553,26,b5b19d56fe56
Soul Reaver 2,16,History and Destiny Collide,292,,,action,,,,12,84dfb0f308f6
Soul Reaver 2,16,History and Destiny Collide,293,Kain,Kain,speech,dialogue,constraint,,69,12feb3fb35c8
Soul Reaver 2,16,History and Destiny Collide,294,,,action,,,,5,d08b9696d3ff
Soul Reaver 2,16,History and Destiny Collide,295,Raziel,Raziel,speech,dialogue,none,,3,c4abeeb8c999
Soul Reaver 2,16,History and Destiny Collide,296,Kain,Kain,speech,dialogue,constraint,,18,4230990a4f6a
Soul Reaver 2,16,History and Destiny Collide,297,,,action,,,,12,5dfdc9d60d15
Soul Reaver 2,16,History and Destiny Collide,298,Raziel,Raziel,speech,dialogue,none,,2,721c1c26b003
Soul Reaver 2,16,History and Destiny Collide,299,Kain,Kain,speech,dialogue,model,0.0361,21,c1e112091aa8
Soul Reaver 2,16,History and Destiny Collide,300,,,action,,,,13,e5939aa1a75c
Soul Reaver 2,16,History and Destiny Collide,301,Kain,Kain,speech,dialogue,model,0.0686,3,72aca44417f5
Soul Reaver 2,16,History and Destiny Collide,302,,,action,,,,12,541a5d1c7df2
Soul Reaver 2,16,History and Destiny Collide,303,Raziel,Raziel,speech,dialogue,none,,3,dd8082be77e9
Soul Reaver 2,16,History and Destiny Collide,304,Kain,Kain,speech,dialogue,model,0.1246,34,02074c0df146
Soul Reaver 2,16,History and Destiny Collide,305,,,action,,,,8,35cc9d4d7555
Soul Reaver 2,16,History and Destiny Collide,306,Kain,Kain,speech,dialogue,constraint,0.8749,35,6fa3df1248cb
Soul Reaver 2,16,History and Destiny Collide,307,,,action,,,,3,26492d68ad97
Soul Reaver 2,16,History and Destiny Collide,308,Raziel,Raziel,speech,dialogue,none,,58,fd37b352b85e
Soul Reaver 2,16,History and Destiny Collide,309,,,action,,,,12,a344e16d0945
Soul Reaver 2,16,History and Destiny Collide,310,Kain,Kain,speech,dialogue,model,0.0337,19,0c1566978a60
Soul Reaver 2,16,History and Destiny Collide,311,,,action,,,,7,63eab6744f46
Soul Reaver 2,16,History and Destiny Collide,312,Raziel,Raziel,speech,dialogue,none,,14,b388543e0ec2
Soul Reaver 2,16,History and Destiny Collide,313,Kain,Kain,speech,dialogue,model,0.1148,31,af39f9c7b620
Soul Reaver 2,16,History and Destiny Collide,314,,,action,,,,6,5e564be1fe98
Soul Reaver 2,16,History and Destiny Collide,315,Kain,Kain,speech,dialogue,model,0.0418,22,8eb6ee894274
Soul Reaver 2,16,History and Destiny Collide,316,,,action,,,,10,175c6bae80a2
Soul Reaver 2,17,Time Streaming,317,,,action,,,,10,16c28531eb48
Soul Reaver 2,17,Time Streaming,318,Raziel,Raziel,speech,dialogue,none,,58,0a2f8d810f46
Soul Reaver 2,17,Time Streaming,319,,,action,,,,11,38128ec10062
Soul Reaver 2,17,Time Streaming,320,Moebius,Moebius,speech,dialogue,model,0.0381,18,a9d5772b6c32
Soul Reaver 2,17,Time Streaming,321,Raziel,Raziel,speech,dialogue,none,,8,fb1f0d7a0640
Soul Reaver 2,17,Time Streaming,322,Moebius,Moebius,speech,dialogue,model,0.0422,16,576239996c4a
Soul Reaver 2,17,Time Streaming,323,Raziel,Raziel,speech,dialogue,none,,132,6e72532bf554
Soul Reaver 2,17,Time Streaming,324,Moebius,Moebius,speech,dialogue,model,0.0084,9,cd195d4c9ea9
Soul Reaver 2,17,Time Streaming,325,Raziel,Raziel,speech,dialogue,none,,23,da250f25534d
Soul Reaver 2,17,Time Streaming,326,,,action,,,,3,47913ac794c4
Soul Reaver 2,17,Time Streaming,327,Moebius,Moebius,speech,dialogue,model,0.0202,15,a36e959a4da1
Soul Reaver 2,17,Time Streaming,328,,,action,,,,4,916fde407198
Soul Reaver 2,17,Time Streaming,329,Moebius,Moebius,speech,dialogue,model,0.0294,17,bc5e593558d5
Soul Reaver 2,17,Time Streaming,330,,,action,,,,3,dc8c77412319
Soul Reaver 2,17,Time Streaming,331,Raziel,Raziel,speech,dialogue,none,,46,51cf8d7142b4
Soul Reaver 2,17,Time Streaming,332,,,action,,,,10,061c74824960
Soul Reaver 2,17,Time Streaming,333,Moebius,Moebius,speech,dialogue,model,0.0009,4,99d1c5c12094
Soul Reaver 2,17,Time Streaming,334,Raziel,Raziel,speech,dialogue,none,,14,6cfc315d168b
Soul Reaver 2,17,Time Streaming,335,,,action,,,,12,20e341e2eab9
Soul Reaver 2,17,Time Streaming,336,Raziel,Raziel,speech,dialogue,none,,35,9ba82dd52700
Soul Reaver 2,17,Time Streaming,337,,,action,,,,12,d086737bd0b4
Soul Reaver 2,17,Time Streaming,338,Moebius,Moebius,speech,dialogue,model,0.0077,9,2ffb28a76b4c
Soul Reaver 2,17,Time Streaming,339,Raziel,Raziel,speech,dialogue,none,,8,c1282bda0f90
Soul Reaver 2,17,Time Streaming,340,Moebius,Moebius,speech,dialogue,model,0.0589,23,f7105779233f
Soul Reaver 2,17,Time Streaming,341,,,action,,,,11,532b7df2d115
Soul Reaver 2,17,Time Streaming,342,Raziel,Raziel,speech,dialogue,none,,13,736e62c4a3e4
Soul Reaver 2,17,Time Streaming,343,,,action,,,,14,1397a9d8aa37
Soul Reaver 2,18,The Bleak Future,344,,,action,,,,14,ad53e31f5771
Soul Reaver 2,18,The Bleak Future,345,Raziel,Raziel,speech,narration,explicit_vo,,20,5baef9be1016
Soul Reaver 2,18,The Bleak Future,346,,,action,,,,12,173038156885
Soul Reaver 2,18,The Bleak Future,347,Raziel,Raziel,speech,narration,explicit_vo,,187,a1d962da1f34
Soul Reaver 2,18,The Bleak Future,348,,,action,,,,12,55e316b8f49d
Soul Reaver 2,19,Moebius's Martyred Spirit,349,,,action,,,,11,9fe411621cdb
Soul Reaver 2,19,Moebius's Martyred Spirit,350,Moebius,Moebius,speech,dialogue,model,0.0168,1,0a0655842ac8
Soul Reaver 2,19,Moebius's Martyred Spirit,351,Raziel,Raziel,speech,dialogue,none,,7,012b8841c909
Soul Reaver 2,19,Moebius's Martyred Spirit,352,Moebius,Moebius,speech,dialogue,constraint,,10,3e00fc8011ee
Soul Reaver 2,19,Moebius's Martyred Spirit,353,Raziel,Raziel,speech,dialogue,none,,24,0cb75b5612ab
Soul Reaver 2,19,Moebius's Martyred Spirit,354,Moebius,Moebius,speech,dialogue,model,0.1840,40,9c429bee9a73
Soul Reaver 2,19,Moebius's Martyred Spirit,355,Raziel,Raziel,speech,dialogue,none,,8,4177607b151c
Soul Reaver 2,19,Moebius's Martyred Spirit,356,Moebius,Moebius,speech,dialogue,constraint,,65,8788900f7a42
Soul Reaver 2,19,Moebius's Martyred Spirit,357,Raziel,Raziel,speech,dialogue,none,,58,e2474d32f94c
Soul Reaver 2,19,Moebius's Martyred Spirit,358,Moebius,Moebius,speech,dialogue,constraint,0.7747,24,53fd2410ea81
Soul Reaver 2,19,Moebius's Martyred Spirit,359,Raziel,Raziel,speech,dialogue,none,,94,f629603f7772
Soul Reaver 2,19,Moebius's Martyred Spirit,360,Moebius,Moebius,speech,dialogue,model,0.0249,15,e02fe27f681b
Soul Reaver 2,19,Moebius's Martyred Spirit,361,,,action,,,,4,072918855d76
Soul Reaver 2,19,Moebius's Martyred Spirit,362,,,action,,,,11,b6d665daea64
Soul Reaver 2,19,Moebius's Martyred Spirit,363,Raziel,Raziel,speech,dialogue,none,,7,7862e63a3d5d
Soul Reaver 2,19,Moebius's Martyred Spirit,364,,,action,,,,6,4e98ff9230f6
Soul Reaver 2,19,Moebius's Martyred Spirit,365,Raziel,Raziel,speech,dialogue,none,,8,feef802027c4
Soul Reaver 2,19,Moebius's Martyred Spirit,366,,,action,,,,14,9f38b0123cfb
Soul Reaver 2,20,Ariel's Lament,367,,,action,,,,10,c28fc7a2b780
Soul Reaver 2,20,Ariel's Lament,368,Raziel,Raziel,speech,narration,explicit_vo,,62,cd6ea0f69588
Soul Reaver 2,20,Ariel's Lament,369,,,action,,,,13,aa1afc4140e8
Soul Reaver 2,20,Ariel's Lament,370,,,action,,,,12,bf9b11c709e0
Soul Reaver 2,20,Ariel's Lament,371,Ariel,Ariel,speech,dialogue,constraint,0.9863,92,4c8373a639f7
Soul Reaver 2,20,Ariel's Lament,372,,,action,,,,9,69b16a72cbea
Soul Reaver 2,20,Ariel's Lament,373,Raziel,Raziel,speech,dialogue,none,,62,ccdf191bc84d
Soul Reaver 2,20,Ariel's Lament,374,,,action,,,,3,fc30b54c1151
Soul Reaver 2,20,Ariel's Lament,375,Ariel,Ariel,speech,dialogue,constraint,0.7392,17,513a8106f5da
Soul Reaver 2,20,Ariel's Lament,376,,,action,,,,4,27e509e39db0
Soul Reaver 2,20,Ariel's Lament,377,Raziel,Raziel,speech,dialogue,none,,48,178ffc9bbdb6
Soul Reaver 2,20,Ariel's Lament,378,Ariel,Ariel,speech,dialogue,model,0.0720,28,7bd4069fc777
Soul Reaver 2,20,Ariel's Lament,379,Raziel,Raziel,speech,dialogue,none,,39,13dccb2c621a
Soul Reaver 2,20,Ariel's Lament,380,,,action,,,,12,983111375694
Soul Reaver 2,20,Ariel's Lament,381,Ariel,Ariel,speech,dialogue,model,0.0212,18,9e807a6857ec
Soul Reaver 2,20,Ariel's Lament,382,Raziel,Raziel,speech,dialogue,none,,55,82e3785aba14
Soul Reaver 2,20,Ariel's Lament,383,Ariel,Ariel,speech,dialogue,model,0.0034,8,363486bfb1a6
Soul Reaver 2,20,Ariel's Lament,384,,,action,,,,5,27313c55cf68
Soul Reaver 2,20,Ariel's Lament,385,Raziel,Raziel,speech,dialogue,none,,33,4d21bec2d0fc
Soul Reaver 2,20,Ariel's Lament,386,,,action,,,,14,63a928bf9b3e
Soul Reaver 2,21,Raziel Defies the Elder,387,,,action,,,,10,76b0932acac1
Soul Reaver 2,21,Raziel Defies the Elder,388,Elder God,Elder God,speech,dialogue,model,0.3247,58,16d54bea0def
Soul Reaver 2,21,Raziel Defies the Elder,389,Raziel,Raziel,speech,dialogue,none,,62,a5f23964b3bc
Soul Reaver 2,21,Raziel Defies the Elder,390,Raziel,Raziel,speech,dialogue,none,,34,e7ede99970c3
Soul Reaver 2,21,Raziel Defies the Elder,391,Elder God,Elder God,speech,dialogue,model,0.0366,19,d01b4c11e5e7
Soul Reaver 2,21,Raziel Defies the Elder,392,Elder God,Elder God,speech,dialogue,model,0.1889,7,fe52e2a92b68
Soul Reaver 2,21,Raziel Defies the Elder,393,,,action,,,,4,9b032d7e35a0
Soul Reaver 2,21,Raziel Defies the Elder,394,Raziel,Raziel,speech,dialogue,none,,23,9c757c04828e
Soul Reaver 2,21,Raziel Defies the Elder,395,,,action,,,,13,82c48ec1fc37
Soul Reaver 2,21,Raziel Defies the Elder,396,Raziel,Raziel,speech,narration,explicit_vo,,46,433d27f223ac
Soul Reaver 2,21,Raziel Defies the Elder,397,,,action,,,,13,cd6b13399252
Soul Reaver 2,21,Raziel Defies the Elder,398,Raziel,Raziel,speech,dialogue,none,,34,e6d7e4e125cd
Soul Reaver 2,21,Raziel Defies the Elder,399,,,action,,,,9,a4129f4dda09
Soul Reaver 2,22,Uschtenheim,400,,,action,,,,11,052888f66136
Soul Reaver 2,22,Uschtenheim,401,Raziel,Raziel,speech,dialogue,none,,53,4c0647dc4644
Soul Reaver 2,22,Uschtenheim,402,,,action,,,,13,0b1768702247
Soul Reaver 2,23,The Ruined Aerie,403,,,action,,,,10,d35a7432aa5a
Soul Reaver 2,23,The Ruined Aerie,404,,,action,,,,14,eca83d135f10
Soul Reaver 2,23,The Ruined Aerie,405,Raziel,Raziel,speech,narration,explicit_vo,,20,88f31cd09ca0
Soul Reaver 2,23,The Ruined Aerie,406,,,action,,,,11,8c36af25cf7b
Soul Reaver 2,23,The Ruined Aerie,407,Raziel,Raziel,speech,dialogue,none,,21,770ad3bfd4c1
Soul Reaver 2,23,The Ruined Aerie,408,Raziel,Raziel,speech,dialogue,none,,22,fbcdef5bd5f1
Soul Reaver 2,23,The Ruined Aerie,409,,,action,,,,9,87a0d1ac224d
Soul Reaver 2,23,The Ruined Aerie,410,Kain,Kain,speech,dialogue,model,0.0701,4,ae22592c7a9f
Soul Reaver 2,23,The Ruined Aerie,411,,,action,,,,8,c6087e4abecc
Soul Reaver 2,23,The Ruined Aerie,412,Kain,Kain,speech,dialogue,model,0.0141,11,59a1ddfd028b
Soul Reaver 2,23,The Ruined Aerie,413,Raziel,Raziel,speech,dialogue,none,,12,3f2853c3b899
Soul Reaver 2,23,The Ruined Aerie,414,,,action,,,,4,669041c4a9bd
Soul Reaver 2,23,The Ruined Aerie,415,Kain,Kain,speech,dialogue,model,0.0654,22,71b23a1c9330
Soul Reaver 2,23,The Ruined Aerie,416,Raziel,Raziel,speech,dialogue,none,,23,4855d19b904a
Soul Reaver 2,23,The Ruined Aerie,417,Raziel,Raziel,speech,dialogue,none,,6,6e29a2a8dd9c
Soul Reaver 2,23,The Ruined Aerie,418,Kain,Kain,speech,dialogue,model,0.0111,11,92b122c62062
Soul Reaver 2,23,The Ruined Aerie,419,Raziel,Raziel,speech,dialogue,none,,49,9d9b0c695b18
Soul Reaver 2,23,The Ruined Aerie,420,Kain,Kain,speech,dialogue,model,0.0033,5,3926ff6ee75b
Soul Reaver 2,23,The Ruined Aerie,421,Raziel,Raziel,speech,dialogue,none,,41,4efb89c565cd
Soul Reaver 2,23,The Ruined Aerie,422,Kain,Kain,speech,dialogue,model,0.1371,37,7343de2b5187
Soul Reaver 2,23,The Ruined Aerie,423,Raziel,Raziel,speech,dialogue,none,,12,c46b778f4a5b
Soul Reaver 2,23,The Ruined Aerie,424,,,action,,,,3,851ca08d8e4a
Soul Reaver 2,23,The Ruined Aerie,425,Kain,Kain,speech,dialogue,model,0.3282,65,8f342c2bc690
Soul Reaver 2,23,The Ruined Aerie,426,Raziel,Raziel,speech,dialogue,none,,10,2e08c65e5a6d
Soul Reaver 2,23,The Ruined Aerie,427,Kain,Kain,speech,dialogue,constraint,0.7844,27,b7676db408d0
Soul Reaver 2,23,The Ruined Aerie,428,,,action,,,,5,46603a19083a
Soul Reaver 2,24,The Air Forge,429,,,action,,,,12,b5f26104ecf2
Soul Reaver 2,24,The Air Forge,430,Raziel,Raziel,speech,narration,explicit_vo,,122,cb7a6a85ba1f
Soul Reaver 2,24,The Air Forge,431,,,action,,,,11,836ed9750b2f
Soul Reaver 2,24,The Air Forge,432,Raziel,Raziel,speech,narration,explicit_vo,,46,826b9df4a1dc
Soul Reaver 2,24,The Air Forge,433,,,action,,,,13,4dec8d08a3a5
Soul Reaver 2,24,The Air Forge,434,Raziel,Raziel,speech,narration,explicit_vo,,54,3d64c1aa9fb5
Soul Reaver 2,25,Back to the Past,435,,,action,,,,13,a51e39d58aaf
Soul Reaver 2,25,Back to the Past,436,Raziel,Raziel,speech,narration,explicit_vo,,60,40f74114123e
Soul Reaver 2,25,Back to the Past,437,,,action,,,,4,618ae141f2bf
Soul Reaver 2,25,Back to the Past,438,,,action,,,,14,ba5c96f9dbac
Soul Reaver 2,25,Back to the Past,439,Raziel,Raziel,speech,narration,explicit_vo,,82,ba9f44f64084
Soul Reaver 2,25,Back to the Past,440,,,action,,,,7,7ca2d0f22cea
Soul Reaver 2,25,Back to the Past,441,Raziel,Raziel,speech,dialogue,none,,32,847aeb80800a
Soul Reaver 2,25,Back to the Past,442,,,action,,,,11,93a774af61fa
Soul Reaver 2,25,Back to the Past,443,Raziel,Raziel,speech,dialogue,none,,82,ed328e086308
Soul Reaver 2,25,Back to the Past,444,,,action,,,,9,dba6eb50f9bb
Soul Reaver 2,26,Janos Audron's Mountain Retreat,445,Raziel,Raziel,speech,dialogue,none,,115,ea1d8b6acdf9
Soul Reaver 2,26,Janos Audron's Mountain Retreat,446,,,action,,,,15,69833e2e1f4e
Soul Reaver 2,26,Janos Audron's Mountain Retreat,447,Raziel,Raziel,speech,dialogue,none,,119,9aa93f6b8c6d
Soul Reaver 2,26,Janos Audron's Mountain Retreat,448,,,action,,,,11,1ad59c82d0dd
Soul Reaver 2,27,The Tenth Guardian,449,,,action,,,,11,60c80d86ce9e
Soul Reaver 2,27,The Tenth Guardian,450,Raziel,Raziel,speech,dialogue,none,,2,e94607d80926
Soul Reaver 2,27,The Tenth Guardian,451,,,action,,,,9,9b4a8c2206e4
Soul Reaver 2,27,The Tenth Guardian,452,Janos,Janos Audron,speech,dialogue,constraint,,14,9e443db0280a
Soul Reaver 2,27,The Tenth Guardian,453,,,action,,,,13,6fbaf202f2db
Soul Reaver 2,27,The Tenth Guardian,454,Janos,Janos Audron,speech,dialogue,model,0.0052,9,8f3ce5e61b8e
Soul Reaver 2,27,The Tenth Guardian,455,Raziel,Raziel,speech,dialogue,none,,22,856914460498
Soul Reaver 2,27,The Tenth Guardian,456,,,action,,,,10,ff8460403b81
Soul Reaver 2,27,The Tenth Guardian,457,Janos,Janos Audron,speech,dialogue,constraint,,68,6ae1e2648efd
Soul Reaver 2,27,The Tenth Guardian,458,,,action,,,,8,0200bcfa5295
Soul Reaver 2,27,The Tenth Guardian,459,Raziel,Raziel,speech,dialogue,none,,11,eaa6015a9348
Soul Reaver 2,27,The Tenth Guardian,460,,,action,,,,8,ad3092384574
Soul Reaver 2,27,The Tenth Guardian,461,Janos,Janos Audron,speech,dialogue,model,0.0518,3,acedd23ecfb0
Soul Reaver 2,27,The Tenth Guardian,462,,,action,,,,11,e18fb8dc8631
Soul Reaver 2,27,The Tenth Guardian,463,Janos,Janos Audron,speech,dialogue,constraint,0.9551,55,511d10839ffa
Soul Reaver 2,27,The Tenth Guardian,464,,,action,,,,3,02f91ab718a5
Soul Reaver 2,27,The Tenth Guardian,465,Raziel,Raziel,speech,dialogue,none,,17,d11ede8205df
Soul Reaver 2,27,The Tenth Guardian,466,,,action,,,,14,29dad0a033c4
Soul Reaver 2,27,The Tenth Guardian,467,Janos,Janos Audron,speech,dialogue,constraint,0.9649,70,fe9f114e971f
Soul Reaver 2,27,The Tenth Guardian,468,,,action,,,,14,8f45a67799de
Soul Reaver 2,27,The Tenth Guardian,469,Janos,Janos Audron,speech,dialogue,constraint,,12,45221d724422
Soul Reaver 2,27,The Tenth Guardian,470,,,action,,,,12,18d196799b25
Soul Reaver 2,27,The Tenth Guardian,471,Janos,Janos Audron,speech,dialogue,model,0.1135,37,09be083c7483
Soul Reaver 2,27,The Tenth Guardian,472,Raziel,Raziel,speech,dialogue,none,,11,fa3667a8c943
Soul Reaver 2,27,The Tenth Guardian,473,Janos,Janos Audron,speech,dialogue,constraint,,16,247431d2e82d
Soul Reaver 2,27,The Tenth Guardian,474,Raziel,Raziel,speech,dialogue,none,,14,da95fb562887
Soul Reaver 2,27,The Tenth Guardian,475,,,action,,,,4,8b2e07d94668
Soul Reaver 2,27,The Tenth Guardian,476,Janos,Janos Audron,speech,dialogue,constraint,0.6771,20,9e55c31721c4
Soul Reaver 2,27,The Tenth Guardian,477,Raziel,Raziel,speech,dialogue,none,,2,5d474a7ae590
Soul Reaver 2,27,The Tenth Guardian,478,Janos,Janos Audron,speech,dialogue,model,0.3027,8,d97636254228
Soul Reaver 2,27,The Tenth Guardian,479,Raziel,Raziel,speech,dialogue,none,,4,b1e3f3aae88e
Soul Reaver 2,27,The Tenth Guardian,480,Janos,Janos Audron,speech,dialogue,constraint,,14,92f28bda52d5
Soul Reaver 2,27,The Tenth Guardian,481,,,action,,,,12,2a792bf2a5de
